행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11220620,방배1동,02,15921.0,10114.0,26035.0,1239.7619047619048
11220630,방배2동,02,13911.0,10412.0,24323.0,1158.2380952380952
11220640,방배3동,02,16665.0,8962.0,25627.0,1220.3333333333333
11220650,방배4동,02,15320.0,11147.0,26467.0,1260.3333333333333
11220660,양재1동,02,70851.0,45543.0,116394.0,5542.571428571428
11220670,양재2동,02,45568.0,23466.0,69034.0,3287.3333333333335
11220680,내곡동,02,21260.0,8506.0,29766.0,1417.4285714285713
11230510,신사동,02,25385.0,20467.0,45852.0,2183.4285714285716
11230520,논현1동,02,35051.0,26192.0,61243.0,2916.3333333333335
11230530,논현2동,02,29990.0,22387.0,52377.0,2494.1428571428573
11230580,삼성1동,02,47446.0,29423.0,76869.0,3660.4285714285716
11230590,삼성2동,02,25453.0,15779.0,41232.0,1963.4285714285713
11230600,대치1동,02,25763.0,21660.0,47423.0,2258.2380952380954
11230630,대치4동,02,18320.0,15246.0,33566.0,1598.3809523809523
11230640,역삼1동,02,88857.0,61663.0,150520.0,7167.619047619048
11230650,역삼2동,02,39037.0,24071.0,63108.0,3005.1428571428573
11230660,도곡1동,02,27785.0,15654.0,43439.0,2068.5238095238096
11230670,도곡2동,02,18380.0,13861.0,32241.0,1535.2857142857142
11230680,개포1동,02,6757.0,4420.0,11177.0,532.2380952380952
11230710,개포4동,02,13093.0,6883.0,19976.0,951.2380952380952
11230720,일원본동,02,12359.0,8223.0,20582.0,980.0952380952381
11230730,일원1동,02,4657.0,3011.0,7668.0,365.14285714285717
11230750,수서동,02,37125.0,31498.0,68623.0,3267.7619047619046
11230760,세곡동,02,23088.0,13311.0,36399.0,1733.2857142857142
11230770,압구정동,02,47953.0,36288.0,84241.0,4011.4761904761904
11230780,청담동,02,45023.0,28757.0,73780.0,3513.3333333333335
11230790,대치2동,02,50457.0,28052.0,78509.0,3738.5238095238096
11230800,개포2동,02,12105.0,8626.0,20731.0,987.1904761904761
11240510,풍납1동,02,4600.0,3814.0,8414.0,400.6666666666667
11240520,풍납2동,02,12279.0,6509.0,18788.0,894.6666666666666
